gameid	 time	 roundNum	 trialType	 extra	 clickedObjName	 clickedObjTrialType 	clickedObjCondition	 clickedObjTargetStatus	 clickedObjSpeakerLocs	 clickedObjListenerLocs	 alt1Name	 alt1TrialType	 alt1Condition	 alt1TargetStatus	 alt1SpeakerLocs	 alt1ListenerLocs	 alt2Name	 alt2TrialType	 alt2Condition	 alt2TargetStatus	 alt2SpeakerLocs	 alt2ListenerLocs	 alt3Name	 alt3TrialType	 alt3Condition	 alt3TargetStatus	 alt3SpeakerLocs	 alt3ListenerLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps
4372-a	1620228950971	34	clickedObj		flower_big_yellow	overinformativeness	size_sufficient	target	4	4	flower_small_yellow	overinformativeness	size_sufficient	distractor	3	2	flower_small_pink	overinformativeness	size_sufficient	distractor	1	1	flower_small_yellow	overinformativeness	size_sufficient	distractor	2	3	1	1	0	biggest yellow flower		1620228949273
4372-a	1620228956900	35	clickedObj		umbrella_small_blue	overinformativeness	color_sufficient	target	1	4	umbrella_big_green	overinformativeness	color_sufficient	distractor	2	3	umbrella_small_green	overinformativeness	color_sufficient	distractor	3	1	umbrella_small_green	overinformativeness	color_sufficient	distractor	4	2	1	1	0	blue umbrella		1620228955065
4372-a	1620228967159	36	clickedObj		woman_young_happy	adjective_ordering	none	distractor	4	3	woman_young_sad	adjective_ordering	none	distractor	2	4	woman_old_sad	adjective_ordering	none	distractor	3	2	woman_old_happy	adjective_ordering	none	target	1	1	1	1	0	brown hair smiling		1620228964522
4372-a	1620228974780	37	clickedObj		ball_small_purple	overinformativeness	size_sufficient	target	2	1	ball_big_yellow	overinformativeness	size_sufficient	distractor	1	2	ball_big_purple	overinformativeness	size_sufficient	distractor	4	3	ball_big_purple	overinformativeness	size_sufficient	distractor	3	4	1	1	0	smallest purple ball		1620228972417
4372-a	1620228980241	38	clickedObj		skirt_small_green	overinformativeness	color_sufficient	target	4	2	skirt_small_blue	overinformativeness	color_sufficient	distractor	1	3	skirt_big_blue	overinformativeness	color_sufficient	distractor	2	1	skirt_small_blue	overinformativeness	color_sufficient	distractor	3	4	1	1	0	green skirt		1620228979106
4372-a	1620228985878	39	clickedObj		fish	filler	none	target	1	4	pig	filler	none	distractor	3	3	horse	filler	none	distractor	2	1	tomato	filler	none	distractor	4	2	1	1	0	fish		1620228983976
4372-a	1620228993103	40	clickedObj		frog_striped_red	adjective_ordering	none	target	4	1	frog_spotted_green	adjective_ordering	none	distractor	3	3	frog_spotted_red	adjective_ordering	none	distractor	1	2	frog_striped_green	adjective_ordering	none	distractor	2	4	1	1	0	red striped frog		1620228991176
4372-a	1620228997398	41	clickedObj		dog	filler	none	target	2	3	chick	filler	none	distractor	4	4	butterfly	filler	none	distractor	3	2	strawberry	filler	none	distractor	1	1	1	1	0	dog		1620228995705
4372-a	1620229006635	42	clickedObj		button_big_green	overinformativeness	size_sufficient	target	1	3	button_small_green	overinformativeness	size_sufficient	distractor	2	2	button_small_green	overinformativeness	size_sufficient	distractor	4	1	button_small_blue	overinformativeness	size_sufficient	distractor	3	4	1	1	0	biggest green button		1620229004775
4372-a	1620229013420	43	clickedObj		glove_small_orange	overinformativeness	size_sufficient	target	1	4	glove_big_green	overinformativeness	size_sufficient	distractor	3	3	glove_big_orange	overinformativeness	size_sufficient	distractor	2	1	glove_big_orange	overinformativeness	size_sufficient	distractor	4	2	1	1	0	smallets orange glove		1620229011784
4372-a	1620229018059	44	clickedObj		guitar	filler	none	target	4	2	elephant	filler	none	distractor	2	4	banana	filler	none	distractor	3	3	bowl	filler	none	distractor	1	1	1	1	0	guitar		1620229016560
4372-a	1620229024040	45	clickedObj		bag_big_red	overinformativeness	size_sufficient	target	4	4	bag_small_blue	overinformativeness	size_sufficient	distractor	2	1	bag_small_red	overinformativeness	size_sufficient	distractor	1	3	bag_small_red	overinformativeness	size_sufficient	distractor	3	2	1	1	0	biggest red backpack		1620229022543
4372-a	1620229029323	46	clickedObj		apple_small_red	overinformativeness	size_sufficient	target	3	2	apple_big_red	overinformativeness	size_sufficient	distractor	1	1	apple_big_red	overinformativeness	size_sufficient	distractor	2	3	apple_big_green	overinformativeness	size_sufficient	distractor	4	4	1	1	0	smallest		1620229027684
4372-a	1620229034059	47	clickedObj		banana	filler	none	target	4	4	bowl	filler	none	distractor	3	2	elephant	filler	none	distractor	2	1	guitar	filler	none	distractor	1	3	1	1	0	banana		1620229032623
4372-a	1620229044621	48	clickedObj		spoon_wooden_dirty	adjective_ordering	none	target	3	3	spoon_metal_dirty	adjective_ordering	none	distractor	4	2	spoon_wooden_clean	adjective_ordering	none	distractor	2	4	spoon_metal_clean	adjective_ordering	none	distractor	1	1	1	1	0	dirty wooden spoon		1620229040248
4372-a	1620229053220	49	clickedObj		glasses_small_red	overinformativeness	size_sufficient	target	1	2	glasses_big_blue	overinformativeness	size_sufficient	distractor	2	1	glasses_big_red	overinformativeness	size_sufficient	distractor	3	3	glasses_big_red	overinformativeness	size_sufficient	distractor	4	4	1	1	0	smallest red glasses		1620229050889
4372-a	1620229062262	50	clickedObj		brush_big_blue	overinformativeness	size_sufficient	target	1	3	brush_small_red	overinformativeness	size_sufficient	distractor	4	2	brush_small_blue	overinformativeness	size_sufficient	distractor	3	4	brush_small_blue	overinformativeness	size_sufficient	distractor	2	1	1	1	0	biggest blue		1620229059591
4372-a	1620229066583	51	clickedObj		chick	filler	none	target	2	2	strawberry	filler	none	distractor	1	1	dog	filler	none	distractor	4	3	butterfly	filler	none	distractor	3	4	1	1	0	chick		1620229065270
4372-a	1620229073365	52	clickedObj		pencil_short_blue	adjective_ordering	none	target	2	3	pencil_long_blue	adjective_ordering	none	distractor	3	1	pencil_short_black	adjective_ordering	none	distractor	4	2	pencil_long_black	adjective_ordering	none	distractor	1	4	1	1	0	small blue		1620229071687
4372-a	1620229082068	53	clickedObj		box_closed_wood	adjective_ordering	none	target	4	3	box_closed_cardboard	adjective_ordering	none	distractor	3	1	box_open_wood	adjective_ordering	none	distractor	1	2	box_open_cardboard	adjective_ordering	none	distractor	2	4	1	1	0	closed wooden		1620229079079
4372-a	1620229086820	54	clickedObj		show_small_yellow	overinformativeness	color_sufficient	target	1	2	shoe_big_pink	overinformativeness	color_sufficient	distractor	4	4	shoe_small_pink	overinformativeness	color_sufficient	distractor	3	1	shoe_small_pink	overinformativeness	color_sufficient	distractor	2	3	1	1	0	yellow		1620229085473
4372-a	1620229093408	55	clickedObj		baloon_small_pink	overinformativeness	size_sufficient	target	2	3	balloon_big_pink	overinformativeness	size_sufficient	distractor	4	2	balloon_big_yellow	overinformativeness	size_sufficient	distractor	3	1	balloon_big_pink	overinformativeness	size_sufficient	distractor	1	4	1	1	0	empty		1620229091750
4372-a	1620229097859	56	clickedObj		bowl	filler	none	target	2	1	elephant	filler	none	distractor	1	2	banana	filler	none	distractor	4	4	guitar	filler	none	distractor	3	3	1	1	0	bowl		1620229096342
4372-a	1620229102948	57	clickedObj		pepper_big_green	overinformativeness	color_sufficient	target	2	4	pepper_small_red	overinformativeness	color_sufficient	distractor	1	2	pepper_big_red	overinformativeness	color_sufficient	distractor	4	1	pepper_big_red	overinformativeness	color_sufficient	distractor	3	3	1	1	0	green		1620229101343
4372-a	1620229108522	58	clickedObj		dress_small_blue	overinformativeness	size_sufficient	target	1	1	dress_big_blue	overinformativeness	size_sufficient	distractor	3	4	dress_big_green	overinformativeness	size_sufficient	distractor	2	2	dress_big_blue	overinformativeness	size_sufficient	distractor	4	3	1	1	0	smallest blue		1620229107202
4372-a	1620229112807	59	clickedObj		tie_small_red	overinformativeness	color_sufficient	target	1	2	tie_small_blue	overinformativeness	color_sufficient	distractor	3	3	tie_small_blue	overinformativeness	color_sufficient	distractor	4	1	tie_big_blue	overinformativeness	color_sufficient	distractor	2	4	1	1	0	red		1620229111423
4372-a	1620229116994	60	clickedObj		scissors_big_blue	overinformativeness	color_sufficient	target	2	3	scissors_small_green	overinformativeness	color_sufficient	distractor	1	1	scissors_big_green	overinformativeness	color_sufficient	distractor	4	4	scissors_big_green	overinformativeness	color_sufficient	distractor	3	2	1	1	0	blue		1620229115543
0193-e	1620230886627	1	clickedObj		tomato	filler	none	target	2	2	fish	filler	none	distractor	3	1	horse	filler	none	distractor	4	4	pig	filler	none	distractor	1	3	1	1	0	apple		1620230883162
0193-e	1620230902148	2	clickedObj		elephant	filler	none	target	2	3	bowl	filler	none	distractor	4	4	guitar	filler	none	distractor	1	1	banana	filler	none	distractor	3	2	1	1	0	elepant		1620230900664
0193-e	1620230911429	3	clickedObj		dog	filler	none	distractor	2	2	chick	filler	none	distractor	1	1	strawberry	filler	none	distractor	4	4	butterfly	filler	none	target	3	3	1	1	0	dog		1620230910399
0193-e	1620230926199	4	clickedObj		fish	filler	none	distractor	4	2	tomato	filler	none	distractor	1	1	horse	filler	none	target	3	4	pig	filler	none	distractor	2	3	1	1	0	fish		1620230924389
0193-e	1620230937524	5	clickedObj		dog	filler	none	distractor	1	1	chick	filler	none	distractor	2	3	butterfly	filler	none	distractor	3	4	strawberry	filler	none	target	4	2	1	1	0	cat		1620230933148
0193-e	1620230947542	6	clickedObj		dress_small_blue	overinformativeness	size_sufficient	target	4	4	dress_big_blue	overinformativeness	size_sufficient	distractor	2	3	dress_big_blue	overinformativeness	size_sufficient	distractor	3	1	dress_big_green	overinformativeness	size_sufficient	distractor	1	2	1	1	0	bule		1620230946854
0193-e	1620230977782	7	clickedObj		frog_spotted_green	adjective_ordering	none	target	2	3	frog_striped_green	adjective_ordering	none	distractor	1	2	frog_spotted_red	adjective_ordering	none	distractor	3	4	frog_striped_red	adjective_ordering	none	distractor	4	1	1	1	0	3		1620230973262
0193-e	1620230995521	8	clickedObj		man2_mustached_hatted	adjective_ordering	none	distractor	1	4	man2_mustached_glassed	adjective_ordering	none	target	4	1	man2_bearded_hatted	adjective_ordering	none	distractor	3	2	man2_bearded_glassed	adjective_ordering	none	distractor	2	3	1	1	0	22		1620230991443
0193-e	1620231003207	9	clickedObj		pot_big_green	overinformativeness	color_sufficient	distractor	2	2	pot_small_green	overinformativeness	color_sufficient	distractor	4	1	pot_big_blue	overinformativeness	color_sufficient	target	3	3	pot_big_green	overinformativeness	color_sufficient	distractor	1	4	1	1	0	2		1620231001898
0193-e	1620231037951	10	clickedObj		picture_colored_rectangular	adjective_ordering	none	distractor	3	2	picture_bw_square	adjective_ordering	none	distractor	4	1	picture_bw_rectangular	adjective_ordering	none	target	2	4	picture_colored_square	adjective_ordering	none	distractor	1	3	1	1	0	2		1620231035795
0193-e	1620231053824	11	clickedObj		bag_big_blue	overinformativeness	size_sufficient	distractor	4	3	bag_big_red	overinformativeness	size_sufficient	distractor	1	1	bag_big_red	overinformativeness	size_sufficient	distractor	3	4	bag_small_red	overinformativeness	size_sufficient	target	2	2	1	1	0	1		1620231044593
0193-e	1620231068260	12	clickedObj		flower_big_pink	overinformativeness	size_sufficient	distractor	3	4	flower_small_yellow	overinformativeness	size_sufficient	target	4	3	flower_big_yellow	overinformativeness	size_sufficient	distractor	2	2	flower_big_yellow	overinformativeness	size_sufficient	distractor	1	1	1	1	0	3		1620231064954
0193-e	1620231081834	13	clickedObj		tshirt_big_yellow	overinformativeness	color_sufficient	distractor	3	2	tshirt_big_orange	overinformativeness	color_sufficient	target	2	3	tshirt_small_yellow	overinformativeness	color_sufficient	distractor	4	4	tshirt_big_yellow	overinformativeness	color_sufficient	distractor	1	1	1	1	0	2		1620231079224
0193-e	1620231094863	14	clickedObj		butterfly	filler	none	distractor	4	2	chick	filler	none	distractor	2	1	strawberry	filler	none	distractor	1	4	dog	filler	none	target	3	3	1	1	0	2		1620231091861
0193-e	1620231106182	15	clickedObj		cow	filler	none	distractor	4	4	pitcher	filler	none	distractor	2	2	door	filler	none	distractor	3	3	carrot	filler	none	target	1	1	1	1	0	cow		1620231101428
0193-e	1620231116753	16	clickedObj		elephant	filler	none	distractor	1	4	bowl	filler	none	distractor	3	1	guitar	filler	none	distractor	2	2	banana	filler	none	target	4	3	1	1	0	elepant		1620231113784
0193-e	1620231131442	17	clickedObj		banana	filler	none	distractor	1	2	elephant	filler	none	distractor	4	4	guitar	filler	none	distractor	2	1	bowl	filler	none	target	3	3	1	1	0	elepant		1620231129721
0193-e	1620231144137	18	clickedObj		toothbrush_small_green	overinformativeness	color_sufficient	distractor	3	2	toothbrush_small_purple	overinformativeness	color_sufficient	target	2	1	toothbrush_small_green	overinformativeness	color_sufficient	distractor	4	3	toothbrush_big_green	overinformativeness	color_sufficient	distractor	1	4	1	1	0	2		1620231142676
0193-e	1620231168297	19	clickedObj		box_open_wood	adjective_ordering	none	target	2	1	box_open_cardboard	adjective_ordering	none	distractor	1	4	box_closed_wood	adjective_ordering	none	distractor	4	2	box_closed_cardboard	adjective_ordering	none	distractor	3	3	1	1	0	open box		1620231166488
0193-e	1620231183403	20	clickedObj		woman2_sad_skinny	adjective_ordering	none	distractor	3	2	woman2_sad_fat	adjective_ordering	none	distractor	4	3	woman2_happy_fat	adjective_ordering	none	distractor	2	4	woman2_happy_skinny	adjective_ordering	none	target	1	1	1	1	0	2		1620231181820
0193-e	1620231202832	21	clickedObj		elephant	filler	none	distractor	3	2	guitar	filler	none	target	4	3	banana	filler	none	distractor	1	4	bowl	filler	none	distractor	2	1	1	1	0	2 object		1620231197422
0193-e	1620231211676	22	clickedObj		button_big_green	overinformativeness	size_sufficient	distractor	4	3	button_big_green	overinformativeness	size_sufficient	distractor	3	1	button_small_green	overinformativeness	size_sufficient	target	1	4	button_big_blue	overinformativeness	size_sufficient	distractor	2	2	1	1	0	3 object		1620231210006
0193-e	1620231226850	23	clickedObj		woman_old_sad	adjective_ordering	none	distractor	4	3	woman_old_happy	adjective_ordering	none	target	1	2	woman_young_sad	adjective_ordering	none	distractor	2	1	woman_young_happy	adjective_ordering	none	distractor	3	4	1	1	0	3object		1620231224668
0193-e	1620231240619	24	clickedObj		pitcher	filler	none	distractor	1	2	cow	filler	none	target	3	3	door	filler	none	distractor	2	1	carrot	filler	none	distractor	4	4	1	1	0	2object		1620231239095
0193-e	1620231250330	25	clickedObj		shorts_wet_green	adjective_ordering	none	target	1	1	shorts_dry_red	adjective_ordering	none	distractor	4	2	shorts_wet_red	adjective_ordering	none	distractor	2	4	shorts_dry_green	adjective_ordering	none	distractor	3	3	1	1	0	4 object		1620231248552
0193-e	1620231257234	26	clickedObj		balloon_big_yellow	overinformativeness	size_sufficient	distractor	3	2	balloon_big_pink	overinformativeness	size_sufficient	distractor	2	1	baloon_small_pink	overinformativeness	size_sufficient	target	4	3	balloon_big_pink	overinformativeness	size_sufficient	distractor	1	4	1	1	0	2 object		1620231256146
0193-e	1620231268371	27	clickedObj		dog	filler	none	distractor	1	2	chick	filler	none	target	4	3	strawberry	filler	none	distractor	3	4	butterfly	filler	none	distractor	2	1	1	1	0	3 object		1620231266515
0193-e	1620231288819	28	clickedObj		shoe_small_pink	overinformativeness	color_sufficient	target	3	3	show_small_yellow	overinformativeness	color_sufficient	distractor	4	2	shoe_big_yellow	overinformativeness	color_sufficient	distractor	1	1	show_small_yellow	overinformativeness	color_sufficient	distractor	2	4	1	1	0	3 object		1620231275012
0193-e	1620231298995	29	clickedObj		man_young_bearded	adjective_ordering	none	distractor	2	2	man_old_cleanshaven	adjective_ordering	none	target	3	3	man_young_cleanshaven	adjective_ordering	none	distractor	4	1	man_old_bearded	adjective_ordering	none	distractor	1	4	1	1	0	2 object		1620231297516
0193-e	1620231299150	29	clickedObj		man_young_bearded	adjective_ordering	none	distractor	2	2	man_old_cleanshaven	adjective_ordering	none	target	3	3	man_old_bearded	adjective_ordering	none	distractor	1	4	man_young_cleanshaven	adjective_ordering	none	distractor	4	1	0	0	0			
